budget,duration_planned,material_cost_index,weather_delay_days,labor_skill_rating,site_access_rating,project_complexity_rating,contract_type,trend,overrun_flag
6872028,53,0.9406485686711271,8,5,4,5,0,-1,1
3311007,15,0.7,4,1,5,5,0,0,0
3934521,22,0.7940104719505983,7,3,1,2,1,1,1
9077677,60,1.1946322924301194,7,2,3,4,0,0,1
3777042,18,0.7,12,3,5,4,0,-1,0
15572387,60,0.779713568844571,13,2,1,2,0,0,0
4589610,57,1.1494077709667978,8,4,5,3,0,1,0
1136589,7,1.0140982759767367,14,4,3,3,0,0,1
5137129,38,1.6480091589898271,16,4,4,4,1,1,1
4109019,20,1.6084741365060937,16,3,5,5,0,0,0
7087559,60,0.9330193843122115,5,5,4,2,0,1,1
4895900,25,1.2892844046008705,9,4,3,4,1,1,1
3008422,19,1.3373206392198627,10,3,3,4,1,0,0
1568171,20,1.000630285493899,17,4,5,4,0,0,0
2883703,13,0.7761146158754489,14,3,5,2,0,0,1
1962417,13,1.1469253876729855,10,3,3,4,1,0,1
2307524,20,1.1067885812964722,9,3,5,5,1,0,0
4653578,33,1.0410588757573451,13,3,5,3,1,1,0
8903390,44,1.2605792170411212,4,1,5,3,0,-1,1
4142470,35,0.9623175982486002,13,3,5,5,0,0,1
1595136,16,0.8620006131052141,11,4,1,2,0,0,1
4268451,47,1.1772707425874578,14,5,3,5,1,0,0
6702417,58,1.2464925231422188,8,5,3,3,1,0,1
2267368,12,0.8558387640249867,7,3,2,1,0,1,0
3016445,21,1.3820226527477701,9,3,4,3,0,0,0
3297954,31,0.7073797155559804,10,2,2,2,1,1,0
2041225,21,1.005471635321089,11,4,5,2,0,1,0
4823296,40,1.0854978659505976,8,1,5,4,0,1,1
3040191,14,0.9909440718370175,7,2,1,3,1,0,0
4204725,34,1.0087348816122017,10,4,1,5,0,-1,1
1919364,8,1.6177686205770283,12,3,1,4,0,0,1
2514350,17,0.9372789777402752,12,1,1,3,0,0,0
5042582,52,1.7603054306179784,10,4,1,3,0,1,0
2613759,12,1.259281694932763,9,3,1,4,0,0,1
9213481,60,1.173013784327998,13,1,1,3,1,0,0
2572061,14,1.2690600883469163,10,1,1,2,0,0,0
3740802,17,1.7824819373129879,8,2,1,5,1,0,0
5720429,60,0.901601749017138,6,2,3,3,0,-1,0
1395803,16,0.8698955202659027,10,4,1,2,0,-1,1
1136557,6,0.9612834508570196,10,3,4,4,1,1,1
1308780,11,1.1580357867411402,13,4,1,4,0,0,0
6972960,60,0.7185572187968565,11,2,5,3,0,-1,1
2347555,30,1.155584809829652,13,3,5,5,0,0,1
15171353,60,1.5733867833534179,10,4,1,4,0,0,1
2330169,12,1.1878518476561943,6,4,1,4,0,0,0
3651800,40,1.0768286352561807,5,3,5,3,1,1,0
8246224,58,0.995459887829093,13,5,4,5,0,0,1
10893270,60,1.374627926137891,10,2,2,3,1,-1,1
11261519,60,0.943541806690488,9,3,3,4,0,1,1
6749775,60,1.6115989801498118,12,4,5,3,0,1,0
6043159,32,1.6333399369285893,10,1,1,4,0,0,0
4664616,60,1.2141876996654468,7,1,3,1,0,0,0
5214827,28,1.1471212279808387,13,2,1,1,0,1,0
2348502,11,1.4076649520603897,15,3,2,5,1,0,1
2000846,14,1.4236996255568313,9,2,2,3,0,0,0
3262405,21,0.9485020672351461,10,2,5,3,0,0,1
2951692,20,1.0183612167158245,8,3,3,4,1,0,1
2490672,19,0.8194131413291761,11,3,3,4,0,0,0
4964546,24,1.2522662345835143,14,2,2,3,0,0,0
5798925,28,1.3166569708642226,7,3,1,2,0,-1,0
3447100,28,0.8125185905346817,11,3,5,5,0,1,0
7932811,48,1.0362002737959601,8,5,4,4,0,-1,0
1647857,7,0.8131865206046627,12,4,2,3,0,0,0
2910409,13,0.9253000474390405,10,4,2,5,0,0,1
2126326,14,1.2877542650565748,13,3,5,4,1,1,0
1066697,7,0.9666294833304301,13,2,1,3,1,0,0
3110803,27,1.0747935109919253,14,3,3,3,1,1,1
3038733,14,0.743172068013171,13,4,2,3,0,-1,1
8105633,60,1.196747552431166,7,3,5,5,0,0,1
4773006,30,1.1389316700388377,9,4,5,2,0,1,0
1768226,15,0.9677601874917093,10,5,5,3,0,1,0
9943757,60,1.1027464255793813,12,1,3,5,0,0,1
6801272,52,1.195073720125861,8,1,2,2,0,0,1
4635518,21,0.9462829627726639,6,2,5,4,0,-1,0
2853650,36,0.7809343639995551,6,3,3,3,1,0,0
1838271,11,1.6013936081717037,11,2,1,4,0,0,1
2614741,31,0.9916818238224318,10,4,4,3,1,-1,0
6282315,60,1.1258099742032777,6,1,2,2,1,1,1
10127365,60,1.4027099337550784,7,3,3,4,0,1,1
8251834,56,2.0322637968926207,9,2,4,4,0,-1,0
2438004,22,0.8388783875277834,10,5,4,4,0,0,0
1669825,14,1.2624568034316275,12,4,3,4,1,1,1
3557368,42,0.9731119286764733,13,5,3,4,0,0,1
1131366,9,1.0153024238558221,8,5,3,4,0,0,1
3968507,18,0.9699469947483024,17,3,5,4,0,0,0
2991957,14,0.8685862580498537,14,2,1,4,0,-1,1
2471604,20,1.1396771595538346,13,2,5,4,1,0,1
1255667,8,0.7813743282379411,7,2,4,4,0,1,1
4448867,21,1.3867018916279674,6,4,4,2,0,0,1
2374694,33,1.1637507340083435,7,1,4,3,0,0,1
1620183,8,1.25560874322536,10,1,3,3,1,0,1
583408,6,1.033452847013444,15,3,2,5,0,1,1
3215492,38,1.058199016447063,10,3,5,4,1,1,1
9467268,60,1.221890976291832,8,4,2,4,1,-1,1
8857326,41,0.8589873418985435,9,3,1,3,1,1,0
2484898,16,1.060502391396666,10,4,1,2,0,-1,0
2277690,31,0.9350966215303864,10,3,5,5,0,-1,0
4330807,39,0.9273577973522463,7,2,4,5,0,0,1
1795813,13,0.7,11,4,1,2,0,0,1
3917934,22,1.4848316473699998,8,5,2,4,0,0,0
5176543,28,0.9783653117115577,11,1,2,3,0,0,1
6825389,31,1.4408440137908873,19,3,3,3,0,-1,0
3078360,27,1.417198080348573,6,3,4,4,1,0,1
2892974,19,0.8285000733708765,10,2,3,4,0,0,1
1930347,12,0.8778971910817885,14,4,5,4,0,0,0
1990450,15,1.790125739838921,13,2,1,2,1,-1,1
2853659,29,1.5877314854817857,5,4,3,3,0,-1,0
4075154,18,1.142120371667974,10,4,3,3,1,1,0
5655566,28,1.2143432766043372,7,3,5,3,0,1,0
2018959,13,0.9922883992632028,10,2,2,4,1,-1,0
8005290,49,1.2580881785500848,9,2,2,3,1,0,1
2778233,26,0.9707045248193821,10,1,5,3,0,0,0
3227374,21,0.7,12,2,2,3,1,1,1
2087907,11,0.8196110533722372,16,3,5,4,0,0,1
763337,6,1.1552731869626467,7,4,2,4,0,1,1
5556212,25,0.8672331911243529,10,3,5,4,1,0,0
5086529,31,1.1331806337716164,8,4,2,3,1,1,1
2761276,21,0.8813347401417841,10,3,3,3,0,-1,1
3403090,18,0.9544115193745015,14,4,3,1,0,1,1
4455115,46,1.3632913266032978,9,5,2,2,1,0,0
1280130,10,1.211870136910026,12,2,5,3,0,1,1
2379898,19,1.1475838946716632,10,4,3,2,1,0,1
5264826,39,1.3697409932676627,11,3,1,4,1,0,1
1540205,8,1.2701521483368368,7,4,2,5,0,1,1
3898626,27,1.5116408228128417,8,4,1,2,0,1,0
1448517,7,1.035035184421215,9,3,1,5,0,0,0
4324720,27,1.0425912553681227,16,2,4,2,1,0,0
3199851,26,0.8247226834021636,4,1,1,4,1,1,0
1240370,6,1.042754820656895,8,3,1,4,0,1,1
6575384,60,1.3911924735756114,7,5,4,5,0,-1,0
2103777,20,1.4749968430655334,10,4,4,2,1,0,1
2010408,13,1.390076292021667,11,3,4,3,0,1,0
3687065,33,0.7014520333626408,9,4,5,2,1,0,0
6512164,60,1.4207863031651835,8,4,4,3,0,1,0
1777124,10,0.7,8,2,5,5,1,1,0
3392263,23,1.3745293310305868,9,1,2,4,1,1,1
4228212,30,1.058053868357236,10,2,5,4,0,1,1
4954780,23,1.3256333284834638,11,4,2,4,1,1,0
3634074,23,0.8168879130263584,9,4,4,5,0,1,1
2622879,13,1.4427919081765366,13,2,4,3,0,1,1
1989603,21,0.7837563134737777,12,2,2,2,0,-1,0
3442423,22,0.9828862722867056,9,4,3,5,1,0,0
1718077,8,0.9004763430577412,6,5,5,3,1,0,1
566475,6,0.7114287867943752,7,4,1,2,1,1,0
4247902,23,1.173631891897117,7,3,4,2,1,0,0
5622915,44,1.6015222794592403,11,2,5,4,0,-1,1
791939,9,1.8167263055800023,12,3,5,4,0,0,1
1783630,12,1.1742889467715618,10,2,4,3,0,1,0
4739738,36,1.4291703187668805,10,4,2,4,1,1,0
11234469,56,1.2080236594821343,11,3,4,4,1,1,1
3310057,31,1.274720798692053,8,4,5,5,0,0,1
2112110,9,1.0644628372181901,6,3,3,4,1,0,1
2929265,13,1.1987692313556504,12,4,2,4,0,0,1
7458954,60,1.284369676151607,12,3,4,4,0,0,1
2218676,18,1.005385067780917,6,3,1,3,0,0,0
2023794,9,1.130626425026753,7,3,4,3,1,0,0
2446952,11,1.135392470250628,9,1,5,3,0,-1,0
1845023,13,1.356600829332631,13,5,5,1,1,0,0
3518700,29,0.8834919570930797,12,3,1,3,0,0,1
8665039,58,1.137114447848087,13,3,2,3,0,-1,0
3968296,22,1.6280013672631743,11,4,5,2,0,0,0
2809698,25,1.4410150381464844,9,4,2,2,1,0,1
2743961,15,1.4872947622221762,9,3,2,3,0,0,0
1279635,16,1.1561079600445086,12,5,4,4,1,0,0
5553094,60,1.2302493909215058,5,1,2,5,0,0,0
3119856,24,1.4005590416757312,4,2,5,4,0,1,0
2933515,23,1.5400638823827326,10,3,5,3,1,0,0
22205810,60,0.7,6,3,3,3,0,0,1
3910796,27,0.8211396732375384,4,3,2,2,1,1,0
2082178,17,1.477361025350662,9,3,3,2,0,0,1
2531152,25,1.080777661057799,7,3,4,4,1,-1,1
6511415,55,0.9820698026854806,12,4,3,3,1,0,1
3498910,16,0.8364597532510989,9,3,2,4,1,0,1
1379226,10,1.0112458246139726,13,5,5,4,0,0,0
5674751,41,0.7994076791440436,12,4,4,2,1,-1,0
2189346,13,1.672773568183119,15,2,2,4,0,1,0
10059003,46,1.1443909870048565,10,2,4,3,0,-1,1
6249605,58,1.1355123645593206,16,3,1,3,0,1,1
2499513,14,1.2970191687919579,6,4,2,4,0,1,0
7050505,39,1.3905862923166423,6,1,1,5,1,1,1
3404856,21,1.3864720391386598,11,2,3,5,1,1,1
5452933,60,1.4184054859768929,9,5,2,5,0,-1,1
4372474,25,0.9922886123022858,10,3,1,1,1,1,0
1967326,24,1.0755332987607846,6,2,5,2,0,0,0
2221893,13,1.3422579138605688,9,2,3,2,1,1,0
6064583,33,1.018152734590095,11,4,2,3,1,0,1
2674130,26,1.1487233419931937,13,4,2,3,1,0,0
2565877,13,1.2496909411062034,11,2,5,4,0,1,0
1843039,24,1.346296270577594,11,3,5,4,1,-1,1
4214997,21,0.7055797594074495,10,4,1,5,0,-1,1
11268423,60,1.3286864124722362,14,4,1,5,1,0,1
1722832,16,1.0915689855370685,9,4,1,2,0,1,0
3316868,36,1.3268644277160953,9,3,4,5,1,0,1
7627970,35,1.3442329230887071,9,5,3,3,0,0,0
3116481,38,1.5519787652797894,7,3,2,3,0,1,0
4288394,42,1.4883634119053006,10,2,3,4,0,-1,1
1728153,14,1.486642915652574,12,4,5,2,1,0,0
4226920,25,1.5109175797915595,7,3,3,5,1,1,1
2921808,19,1.2228447462039864,13,4,3,4,1,0,0
5905755,60,1.15804627175921,16,1,1,5,1,0,1
6665340,58,1.3682042707945836,7,4,5,5,0,-1,1
15459560,60,1.3330202378582556,6,2,3,4,1,-1,0
4628668,45,1.0727334408154348,12,4,2,2,0,-1,0
3974771,30,1.2512058522020668,10,1,1,2,1,0,0
3673408,20,1.1412258833038513,11,3,3,3,1,-1,1
2644784,25,0.9365167728849859,7,4,5,2,0,0,0
4005144,32,1.4726151853440874,7,3,2,5,1,-1,0
2738057,21,1.1637998106325222,10,2,5,3,1,1,0
3616714,16,1.6621770644247125,4,3,5,5,0,1,1
7206965,33,0.7436269324500417,10,4,5,4,0,0,1
1787045,9,1.0108053067891583,7,3,4,2,0,0,0
6478030,60,1.1581597091727178,8,2,2,3,1,1,0
7204879,60,1.4343452744072285,5,2,5,3,0,0,0
3045448,25,1.2498673431505463,8,5,4,3,0,1,0
915190,8,1.2276181885451878,10,3,1,4,0,-1,1
2270037,15,0.8681840518614632,11,1,4,1,0,1,0
7118422,38,0.8607646506926321,9,4,1,4,1,0,0
3224470,16,1.2306261650724761,14,4,4,3,0,-1,0
1794826,9,0.8089735015454103,10,2,5,4,1,1,1
2414819,19,1.0170305624276677,6,5,4,5,0,1,1
5413313,31,1.2752293322714643,12,3,4,3,0,0,0
4538196,38,0.9044189319308059,6,3,5,1,0,1,0
2832416,35,1.5513389905904515,9,3,1,4,1,-1,0
2623199,14,1.4559840860594724,5,4,5,5,0,0,0
2584247,36,0.7571450004154248,10,2,2,3,0,-1,1
1879570,14,0.9169071892045031,6,2,4,3,0,0,0
8616809,60,0.7,7,2,2,2,0,1,0
2694188,15,0.9543521593629666,5,4,5,3,1,0,0
6785476,36,1.3415971191430998,5,3,5,3,1,-1,0
8143980,60,1.0465262644312856,16,3,3,3,0,0,1
5950504,31,1.2651993109039918,11,2,2,4,0,0,0
2523173,22,0.7694164204295639,16,4,3,3,1,0,1
4165046,30,1.3494938136454762,4,4,2,2,0,-1,0
3221902,17,1.0112226930179125,12,3,3,3,0,1,0
1900787,10,1.1530424205707261,9,4,3,5,0,0,0
3971345,18,1.1267813746517368,7,3,2,3,0,0,0
1611339,15,0.8321128697769289,13,4,5,5,0,0,1
6666513,39,0.8617289170650544,11,1,1,4,0,0,1
2473710,15,1.3919486172508564,7,3,5,3,0,-1,0
3688372,17,1.249748039375424,10,5,1,2,0,0,0
3874676,41,1.4125122603883566,11,5,2,4,1,0,1
2798676,15,1.2311645588756295,8,2,4,4,1,1,0
4648319,29,1.185747658702304,12,3,5,4,1,-1,0
2458489,22,0.7184973453333083,10,1,3,4,1,1,1
5513875,39,1.0824083258097075,7,4,5,4,0,-1,1
1457760,12,1.143153919899064,4,3,2,1,0,-1,1
3526539,22,1.6382767995681435,11,3,4,5,1,0,1
10463016,51,1.3217391580246693,15,2,4,4,0,-1,1
1793718,11,1.534015295427382,7,5,5,3,0,0,0
2176770,13,1.299384426473682,11,3,5,4,0,1,1
4449688,30,0.9721741932626301,10,2,5,4,0,-1,1
3640927,46,1.1792810540374628,7,3,2,2,1,0,1
4034439,38,1.2090559115660582,11,2,1,3,1,0,0
4384176,30,0.9152111075573295,14,3,1,3,1,0,1
4784216,41,1.0539031558517695,15,5,3,3,1,0,1
6361787,60,1.0985582515807069,13,4,2,2,0,1,0
4180290,28,1.5514049581412794,8,3,4,2,1,-1,1
2828466,23,0.7,12,4,3,2,0,1,0
4894115,45,1.4514546051790107,12,3,4,3,1,0,0
10220736,60,0.9158011912601542,16,2,4,5,0,0,1
3018950,33,0.8069802031825963,17,5,5,3,1,0,1
1821703,8,1.444985532509616,10,3,4,3,1,0,1
6351797,31,1.3329745173085952,7,3,4,3,0,-1,0
3041226,17,1.4636296755952973,7,5,2,4,0,-1,0
887708,10,1.350175486886394,9,2,5,2,0,0,1
5435450,29,1.6649612504343505,9,4,5,2,0,1,0
2370954,12,1.2896809592361214,8,5,3,3,0,-1,1
3096181,16,1.1108806559692104,3,3,5,5,1,1,0
3989546,45,1.2357315943303355,11,1,1,4,0,0,1
3664856,21,1.4608672820864907,6,3,2,2,0,1,1
5003614,25,0.9551561686849707,12,2,3,3,1,0,0
2517326,16,0.9870278543671547,17,3,1,2,0,-1,1
4447547,26,1.072759996350523,8,4,4,2,0,1,1
2797598,20,0.7,10,3,1,4,1,-1,0
5092534,34,1.1845196021043867,5,3,3,3,1,0,0
4728981,60,0.7,13,3,5,4,0,0,0
1864935,11,1.1632648282331546,9,3,2,3,0,0,0
6271896,60,1.3663224390338125,7,4,3,4,0,1,1
2370050,17,1.030780884839041,22,3,1,3,0,1,1
5308578,46,1.5692789675467176,8,4,1,3,0,1,1
4074963,26,0.784874775145378,7,3,3,4,1,1,1
9849292,60,1.447815170407958,7,3,3,2,1,0,1
2858822,16,1.3187842641017302,11,2,3,4,0,-1,1
2650900,14,0.7209916879223277,9,3,5,5,0,1,1
3231148,34,1.827698574760133,10,3,3,2,0,0,0
2725308,31,1.1340636786240084,6,2,4,5,0,-1,1
5282791,57,0.9306289944610919,15,5,2,2,1,0,1
1239493,6,0.7982282013039956,14,3,2,3,1,1,0
1737209,11,1.0949954930850814,10,5,4,4,0,-1,1
1722553,12,1.11814828190251,14,1,1,4,0,1,1
5781562,60,1.175661382134916,7,3,1,2,1,0,0
9123536,54,1.07555096094401,6,1,1,4,0,-1,0
3070437,15,1.3083063275287734,7,2,1,5,0,1,1
2954107,15,1.0530925418341883,15,4,5,2,0,1,0
3409346,20,0.7,5,1,4,5,0,0,0
6564106,60,1.1126596260875896,9,3,2,4,0,0,1
1874004,21,0.7,9,2,4,5,1,0,1
3771643,48,1.2384426577228473,6,3,2,2,0,1,0
5868552,54,0.905174942429341,13,4,1,4,0,-1,1
4415609,48,1.19084008872895,13,3,5,2,1,0,1
3662838,33,1.478518745381151,7,4,3,5,0,1,1
5960277,46,0.9128128261829999,13,3,3,4,0,0,1
645680,6,1.4153140646280293,13,5,1,3,0,0,0
4909708,30,1.0416526083284616,11,4,1,2,0,1,1
2207904,11,1.5882987005163962,11,3,4,5,1,1,1
1089925,6,1.0587118467004466,7,3,5,4,0,1,0
4442472,51,0.939876753623327,7,5,5,3,1,0,0
7453506,41,1.321809612598822,9,3,4,3,1,1,0
3010241,27,1.041052567594091,9,4,5,5,0,1,1
5790474,34,0.9396376214677478,9,3,5,3,0,-1,0
8600810,60,1.030540037324052,15,2,3,2,0,0,0
7195372,32,1.1388483669542495,10,4,5,5,0,-1,1
8744878,60,1.4855450328112134,8,3,1,3,0,1,1
5102680,45,0.7,12,3,3,3,0,1,0
3420373,16,1.155770164737605,8,3,1,3,1,1,1
1250208,16,1.3062258986635107,15,2,1,5,0,-1,1
2820324,16,1.198362143747949,11,4,4,3,0,0,1
1971000,11,1.4774662923583834,7,5,5,4,0,-1,1
12025808,60,1.1314136675603688,11,4,5,5,0,1,1
2941612,13,1.1038621394535135,14,3,5,1,1,0,1
3519828,16,1.2980823867533358,6,3,5,5,1,-1,1
4551153,57,1.1748284537378373,13,4,3,3,0,-1,1
3355668,17,1.052397815429882,7,3,2,4,1,0,1
9038742,54,1.2790360098965947,11,3,1,3,1,0,0
2249931,13,0.9868679266958387,11,5,2,4,1,1,0
3673900,41,0.9972057119951682,10,3,2,3,1,0,0
2093855,12,1.0180014945585965,10,3,2,1,1,0,0
1480642,6,1.4882672900416019,12,1,3,5,0,-1,1
2264667,10,0.7,8,1,2,1,0,0,0
3197174,23,1.2488997086907354,9,1,3,5,0,1,1
2526684,33,1.1585679535500555,7,5,4,2,0,0,0
2157687,17,0.7297823851904699,9,3,4,3,1,-1,0
1405929,7,1.2274316947840005,9,3,4,5,0,1,1
3110010,17,1.268937997957883,15,4,3,3,1,-1,0
1325324,9,1.29740980783935,6,3,3,5,0,1,0
5157866,60,0.7,14,3,1,3,1,0,1
3434781,25,1.4915973529636095,14,2,2,3,1,0,1
1363368,9,0.9655658238287896,7,4,5,4,1,-1,1
2715467,12,1.3216419366882939,12,2,5,3,1,-1,1
2081722,12,1.3352684451705714,14,1,2,3,0,1,1
3959010,33,0.9308257285951766,15,2,5,4,0,1,1
7306466,49,1.3151149880878874,16,2,5,3,1,0,1
1061184,13,1.0536266897719104,7,2,5,3,0,-1,0
3502598,16,0.7,10,4,3,5,0,1,0
2969548,23,1.4419354813819447,8,2,3,5,0,0,1
4890494,34,0.9562387592459399,15,4,3,3,0,0,1
3715106,30,0.9363766343154863,9,1,2,4,1,0,0
2081956,12,1.0492335329908193,10,2,4,4,1,0,1
2699474,15,1.2180591813318469,11,3,5,4,1,0,0
2027642,11,1.1356823972944743,14,5,1,3,0,0,1
6234470,56,1.2870167311767926,16,4,3,5,0,0,1
3311086,28,0.8151276583678352,12,5,1,2,1,1,1
10228765,60,0.9644034073923162,8,4,5,4,1,0,1
3152175,18,1.1210007319196165,12,4,4,5,1,0,0
2137090,28,1.6244718231646762,14,3,1,4,1,0,1
1318191,8,1.1215468653965603,12,3,5,5,0,1,1
1108054,6,1.4213055659154077,6,2,5,3,0,-1,0
1263654,6,1.1596387921960793,10,3,3,3,1,-1,1
3837286,27,1.0290853406406077,8,3,4,5,1,1,1
4435873,31,1.0883188939713897,7,3,5,3,1,-1,0
1265889,15,1.1078950719927796,16,3,4,4,0,0,1
5592981,32,1.3009114347401844,11,2,3,2,1,1,0
2446486,12,1.4936528168941385,14,3,1,4,0,0,0
3569998,33,1.2399202119215802,11,1,2,4,0,-1,1
8600512,60,1.4467694196854388,9,5,2,3,0,0,0
5599028,28,0.9088025655925785,13,2,2,3,1,1,1
2782559,13,1.0463423727964922,12,2,4,4,0,0,1
1915108,17,0.9689243664480832,14,4,2,1,0,1,0
898885,6,1.2286111477187132,10,3,1,4,0,1,1
2123355,21,1.0602604037051464,10,2,5,4,1,0,1
2880060,33,1.3324432342585488,10,3,4,3,0,1,0
1807928,8,0.9172495720918895,9,2,1,4,1,0,1
3021445,15,1.1607577433303202,11,2,4,3,0,0,0
3423284,18,1.3217144777530638,7,1,4,3,0,0,0
2856439,36,0.7,14,3,4,3,1,-1,0
2213307,11,1.6804078268325506,12,4,3,4,0,0,0
3617134,26,1.079212028780031,9,3,5,5,0,0,1
4261639,35,0.7,13,3,2,2,0,0,0
1699357,11,1.1895234746441965,15,2,3,3,1,0,1
7622076,60,1.1583608669932877,11,3,5,2,0,1,0
3081253,16,1.1295264051068767,10,4,2,4,0,0,1
3306199,21,1.3977977782316664,12,1,3,3,1,1,0
4999900,51,1.3368612428567639,17,4,3,4,0,1,1
3760000,38,1.2244690477559612,11,3,1,3,0,0,0
5791384,59,1.2625389084866618,11,4,3,5,0,0,1
3883605,49,1.1239103876404783,14,3,4,4,1,0,1
2263759,14,1.593872712310012,8,3,3,5,0,1,1
4060846,20,0.7802009954105582,10,4,4,2,1,-1,0
1645844,22,1.184912918553974,10,4,5,4,1,0,0
3489035,45,1.166256157797195,9,2,5,4,0,-1,0
3204485,20,1.3533201015161482,9,5,4,4,1,0,0
2885272,14,0.9390365306437751,9,1,1,1,0,0,0
3026379,25,0.7140818494008658,13,1,1,5,0,-1,1
1056942,8,1.1892057540245482,10,3,5,3,1,0,0
2351972,14,1.220307623054651,8,4,3,3,0,1,1
3456292,31,1.5223998523619122,10,5,5,3,0,1,0
3598090,48,0.8324094884187283,10,3,5,4,0,0,0
1764529,9,1.43867344167918,9,1,4,4,0,1,1
6986041,42,1.7418535910067803,10,3,1,3,0,1,1
1944071,12,1.0555587781193807,10,2,4,3,1,-1,0
5848374,32,0.827264445126694,5,3,5,4,1,0,0
4224099,24,1.0482564084066572,15,3,2,3,0,1,0
2218326,21,1.1535012418428452,8,1,3,5,0,0,1
9484662,60,1.2909469687517285,8,3,5,5,0,1,1
1597288,17,1.0021513175404881,10,3,4,3,0,0,0
5674497,60,1.5387996335368355,9,4,2,1,0,-1,1
5958619,34,0.8713669212479844,12,3,2,5,0,0,0
2186096,10,0.7151987119568,11,2,5,2,0,0,0
7538088,35,1.4266776060718294,10,2,1,3,0,0,0
2813590,17,0.7,5,2,2,2,1,0,0
3887264,39,1.0989675577818208,8,2,3,2,0,0,0
3821651,44,1.929420282302012,10,4,4,5,1,0,1
3015917,15,1.146989111760017,13,5,4,4,1,-1,1
5317346,33,0.8698080873259375,8,4,4,5,1,1,1
5262376,32,1.1356506340533015,10,3,5,3,1,0,1
1144960,6,1.1372998028451164,6,3,4,3,1,1,0
7149865,40,1.190162485088279,14,3,4,5,0,1,0
1205620,6,1.3155657455399048,14,5,3,5,0,0,1
6073998,60,0.890222207908065,6,5,1,4,1,-1,1
6427029,35,1.5718870138091983,10,3,5,2,1,1,0
1698778,8,1.2112785710931544,16,2,5,4,0,1,0
2554868,22,1.331698511600451,7,4,4,3,1,-1,1
1683822,10,0.9929626500610893,5,2,3,4,0,1,1
2873517,24,1.4715955342488833,7,4,2,4,0,-1,0
2717381,12,1.0857368977967337,5,4,4,4,0,-1,1
5218895,60,1.219388128373383,11,2,4,4,1,0,0
7175516,45,0.9167234807032226,12,5,5,4,1,-1,0
7552659,60,0.9007670933994683,5,5,5,2,1,1,0
2333078,13,1.3220513266132206,6,5,4,3,1,1,0
2883360,29,1.0390982924481533,12,3,5,4,0,0,0
1190563,11,0.9365442281239056,11,2,3,3,1,-1,1
2015701,13,0.9892041644932423,8,3,2,3,0,0,1
5832235,28,1.3247382679293551,12,3,2,2,1,0,0
8617880,60,0.9927405346990972,11,2,2,3,0,0,1
1558743,17,1.1205862670994589,8,3,4,5,0,-1,0
2291051,12,1.1537569375717742,14,4,4,3,1,0,0
3217632,22,0.7,10,1,4,4,1,0,0
3867414,18,0.7822183986566205,9,3,3,4,0,1,1
2011191,21,1.2340694723118906,10,1,2,1,1,1,1
4216165,25,0.9657426597118256,14,4,5,5,0,0,1
2460060,23,1.4141812278201045,9,3,5,3,0,0,0
3240793,34,1.391701776062636,9,1,1,5,1,-1,1
4536972,26,1.3297921665888592,11,5,1,1,0,0,0
3281638,20,1.6049429468281493,10,1,5,2,1,1,0
2515968,13,1.1292276680642042,15,3,2,3,0,0,1
3060944,26,1.3122204814759597,7,4,4,3,0,-1,1
3100215,22,1.0038997558509921,13,4,5,5,0,0,1
2618188,20,1.7630924782171808,12,1,5,1,0,1,0
2798858,12,1.6459084131090047,7,5,1,4,0,0,0
8530753,60,1.152970108629448,8,5,2,2,1,-1,0
4576987,40,1.246646557476298,10,3,5,5,1,1,1
2737927,22,1.4898243998412013,10,3,4,4,1,0,1
4966235,32,1.1132151237964731,11,1,4,3,1,0,0
2675664,24,0.9858439823000738,11,3,3,3,0,0,0
6608549,31,1.3684974377517205,7,3,4,4,0,1,1
4080725,37,1.1696098115209175,8,4,5,2,0,1,1
3065185,14,1.195748612411315,15,3,5,2,0,0,0
4276434,50,0.9414321642330086,13,4,4,4,1,-1,0
1273748,7,0.7205819629091508,16,2,1,5,0,0,1
1662677,8,1.2090356024697753,10,2,2,5,0,-1,1
1597012,16,1.3762405103735498,8,2,5,4,0,-1,0
3561761,16,1.0935483127309895,11,1,4,4,0,0,0
9244219,60,1.5091073798897165,8,3,4,5,0,-1,0
12469298,58,0.9740209186461137,9,4,5,4,1,1,0
4793784,27,0.8863238862585199,7,3,3,3,0,-1,1
4414948,38,1.1331924232009671,9,3,2,5,1,0,1
1109439,11,1.1293518561621774,11,4,5,3,0,-1,0
2360527,20,1.3424921828338054,9,3,4,2,1,0,1
2037694,24,0.9562592939840038,9,3,3,4,1,-1,0
2252365,24,1.4920235592037243,13,3,5,2,1,0,1
2955308,34,1.6417292406270634,15,4,2,3,0,1,1
2462642,18,1.1402139932579145,10,2,3,3,0,1,0
996914,6,1.4624276050460796,9,1,4,4,1,0,1
5120415,56,0.8858757323436849,15,3,1,5,0,-1,1
1717455,19,1.418805385295479,10,5,2,3,0,-1,0
3773630,22,1.4118191021398656,7,3,3,3,0,1,0
11346837,60,1.3658593200474696,8,4,5,2,1,0,0
1882985,22,1.1461092277824265,9,4,5,4,0,0,0
716280,7,0.7,15,3,3,4,1,1,1
2753538,13,0.9895682140869676,10,4,5,3,0,1,0
6328512,32,0.9935209955788494,11,4,3,3,0,1,0
10585635,60,0.9054362654848805,5,2,2,4,0,1,1
1563238,9,1.1805607511367664,10,3,5,4,0,0,0
